Date,Open,High,Low,Close,Adj Close,Volume
2011-04-05,297.752991,297.752991,297.752991,297.752991,297.752991,0
2011-04-06,300.924988,300.924988,300.924988,300.924988,300.924988,0
2011-04-07,299.401001,299.401001,299.401001,299.401001,299.401001,0
2011-04-08,296.800995,296.800995,296.800995,296.800995,296.800995,0
2011-04-11,296.709991,296.709991,296.709991,296.709991,296.709991,0
2011-04-12,295.408997,295.408997,295.408997,295.408997,295.408997,0
2011-04-13,293.623993,293.623993,293.623993,293.623993,293.623993,0
2011-04-14,291.864990,291.864990,291.864990,291.864990,291.864990,0
2011-04-15,292.454010,292.454010,292.454010,292.454010,292.454010,0
2011-04-18,288.562012,288.562012,288.562012,288.562012,288.562012,0
2011-04-19,289.497986,289.497986,289.497986,289.497986,289.497986,0
2011-04-20,290.674988,290.674988,290.674988,290.674988,290.674988,0
2011-04-21,292.307007,292.307007,292.307007,292.307007,292.307007,0
2011-04-25,292.093994,292.093994,292.093994,292.093994,292.093994,0
2011-04-26,293.988007,293.988007,293.988007,293.988007,293.988007,0
2011-04-27,295.667999,295.667999,295.667999,295.667999,295.667999,0
2011-04-28,297.950012,297.950012,297.950012,297.950012,297.950012,0
2011-04-29,297.324005,297.324005,297.324005,297.324005,297.324005,0
2011-05-02,296.473999,296.473999,296.473999,296.473999,296.473999,0
2011-05-03,297.295013,297.295013,297.295013,297.295013,297.295013,0
2011-05-04,294.721008,294.721008,294.721008,294.721008,294.721008,0
2011-05-05,291.799011,291.799011,291.799011,291.799011,291.799011,0
2011-05-06,292.373993,292.373993,292.373993,292.373993,292.373993,0
2011-05-09,292.192993,292.192993,292.192993,292.192993,292.192993,0
2011-05-10,295.062988,295.062988,295.062988,295.062988,295.062988,0
2011-05-11,291.282013,291.282013,291.282013,291.282013,291.282013,0
2011-05-12,291.431000,291.431000,291.431000,291.431000,291.431000,0
2011-05-13,287.390015,287.390015,287.390015,287.390015,287.390015,0
2011-05-16,287.061005,287.061005,287.061005,287.061005,287.061005,0
2011-05-17,288.764008,288.764008,288.764008,288.764008,288.764008,0
2011-05-18,290.312988,290.312988,290.312988,290.312988,290.312988,0
2011-05-19,290.658997,290.658997,290.658997,290.658997,290.658997,0
2011-05-20,286.707001,286.707001,286.707001,286.707001,286.707001,0
2011-05-23,282.910004,282.910004,282.910004,282.910004,282.910004,0
2011-05-24,282.562012,282.562012,282.562012,282.562012,282.562012,0
2011-05-25,282.915009,282.915009,282.915009,282.915009,282.915009,0
2011-05-26,284.589996,284.589996,284.589996,284.589996,284.589996,0
2011-05-27,286.873993,286.873993,286.873993,286.873993,286.873993,0
2011-05-31,289.765015,289.765015,289.765015,289.765015,289.765015,0
2011-06-01,280.196014,280.196014,280.196014,280.196014,280.196014,0
2011-06-02,280.654999,280.654999,280.654999,280.654999,280.654999,0
2011-06-03,278.729004,278.729004,278.729004,278.729004,278.729004,0
2011-06-06,273.709015,273.709015,273.709015,273.709015,273.709015,0
2011-06-07,273.721008,273.721008,273.721008,273.721008,273.721008,0
2011-06-08,271.040985,271.040985,271.040985,271.040985,271.040985,0
2011-06-09,273.415009,273.415009,273.415009,273.415009,273.415009,0
2011-06-10,270.846985,270.846985,270.846985,270.846985,270.846985,0
2011-06-13,273.210999,273.210999,273.210999,273.210999,273.210999,0
2011-06-14,275.178986,275.178986,275.178986,275.178986,275.178986,0
2011-06-15,269.542999,269.542999,269.542999,269.542999,269.542999,0
2011-06-16,270.898010,270.898010,270.898010,270.898010,270.898010,0
2011-06-17,272.998993,272.998993,272.998993,272.998993,272.998993,0
2011-06-20,273.234009,273.234009,273.234009,273.234009,273.234009,0
2011-06-21,276.712006,276.712006,276.712006,276.712006,276.712006,0
2011-06-22,274.980988,274.980988,274.980988,274.980988,274.980988,0
2011-06-23,272.265015,272.265015,272.265015,272.265015,272.265015,0
2011-06-24,270.433014,270.433014,270.433014,270.433014,270.433014,0
2011-06-27,273.191986,273.191986,273.191986,273.191986,273.191986,0
2011-06-28,274.381989,274.381989,274.381989,274.381989,274.381989,0
2011-06-29,280.726990,280.726990,280.726990,280.726990,280.726990,0
2011-06-30,281.403992,281.403992,281.403992,281.403992,281.403992,0
2011-07-01,286.445007,286.445007,286.445007,286.445007,286.445007,0
2011-07-05,284.514008,284.514008,284.514008,284.514008,284.514008,0
2011-07-06,283.704010,283.704010,283.704010,283.704010,283.704010,0
2011-07-07,287.920990,287.920990,287.920990,287.920990,287.920990,0
2011-07-08,284.631989,284.631989,284.631989,284.631989,284.631989,0
2011-07-11,277.096008,277.096008,277.096008,277.096008,277.096008,0
2011-07-12,276.557007,276.557007,276.557007,276.557007,276.557007,0
2011-07-13,276.850006,276.850006,276.850006,276.850006,276.850006,0
2011-07-14,274.457001,274.457001,274.457001,274.457001,274.457001,0
2011-07-15,274.223999,274.223999,274.223999,274.223999,274.223999,0
2011-07-18,270.601013,270.601013,270.601013,270.601013,270.601013,0
2011-07-19,274.256012,274.256012,274.256012,274.256012,274.256012,0
2011-07-20,276.807007,276.807007,276.807007,276.807007,276.807007,0
2011-07-21,282.558990,282.558990,282.558990,282.558990,282.558990,0
2011-07-22,282.117004,282.117004,282.117004,282.117004,282.117004,0
2011-07-25,279.825989,279.825989,279.825989,279.825989,279.825989,0
2011-07-26,279.557007,279.557007,279.557007,279.557007,279.557007,0
2011-07-27,272.859009,272.859009,272.859009,272.859009,272.859009,0
2011-07-28,272.846008,272.846008,272.846008,272.846008,272.846008,0
2011-07-29,272.084991,272.084991,272.084991,272.084991,272.084991,0
2011-08-01,271.100006,271.100006,271.100006,271.100006,271.100006,0
2011-08-02,263.709991,263.709991,263.709991,263.709991,263.709991,0
2011-08-03,265.580994,265.580994,265.580994,265.580994,265.580994,0
2011-08-04,252.190994,252.190994,252.190994,252.190994,252.190994,0
2011-08-05,247.643997,247.643997,247.643997,247.643997,247.643997,0
2011-08-08,223.554993,223.554993,223.554993,223.554993,223.554993,0
2011-08-09,241.751999,241.751999,241.751999,241.751999,241.751999,0
2011-08-10,226.408997,226.408997,226.408997,226.408997,226.408997,0
2011-08-11,240.192001,240.192001,240.192001,240.192001,240.192001,0
2011-08-12,237.348007,237.348007,237.348007,237.348007,237.348007,0
2011-08-15,245.175003,245.175003,245.175003,245.175003,245.175003,0
2011-08-16,241.048004,241.048004,241.048004,241.048004,241.048004,0
2011-08-17,242.003006,242.003006,242.003006,242.003006,242.003006,0
2011-08-18,230.016006,230.016006,230.016006,230.016006,230.016006,0
2011-08-19,225.725006,225.725006,225.725006,225.725006,225.725006,0
2011-08-22,223.714005,223.714005,223.714005,223.714005,223.714005,0
2011-08-23,231.035004,231.035004,231.035004,231.035004,231.035004,0
2011-08-24,236.819000,236.819000,236.819000,236.819000,236.819000,0
2011-08-25,234.862000,234.862000,234.862000,234.862000,234.862000,0
2011-08-26,237.550995,237.550995,237.550995,237.550995,237.550995,0
2011-08-29,247.000000,247.000000,247.000000,247.000000,247.000000,0
2011-08-30,245.645004,245.645004,245.645004,245.645004,245.645004,0
2011-08-31,248.207993,248.207993,248.207993,248.207993,248.207993,0
2011-09-01,242.654999,242.654999,242.654999,242.654999,242.654999,0
2011-09-02,233.533005,233.533005,233.533005,233.533005,233.533005,0
2011-09-06,230.173004,230.173004,230.173004,230.173004,230.173004,0
2011-09-07,240.841003,240.841003,240.841003,240.841003,240.841003,0
2011-09-08,235.882004,235.882004,235.882004,235.882004,235.882004,0
2011-09-09,228.626007,228.626007,228.626007,228.626007,228.626007,0
2011-09-12,231.121994,231.121994,231.121994,231.121994,231.121994,0
2011-09-13,232.720001,232.720001,232.720001,232.720001,232.720001,0
2011-09-14,235.626999,235.626999,235.626999,235.626999,235.626999,0
2011-09-15,241.042007,241.042007,241.042007,241.042007,241.042007,0
2011-09-16,241.399002,241.399002,241.399002,241.399002,241.399002,0
2011-09-19,235.354996,235.354996,235.354996,235.354996,235.354996,0
2011-09-20,234.841003,234.841003,234.841003,234.841003,234.841003,0
2011-09-21,223.634995,223.634995,223.634995,223.634995,223.634995,0
2011-09-22,217.279999,217.279999,217.279999,217.279999,217.279999,0
2011-09-23,219.779999,219.779999,219.779999,219.779999,219.779999,0
2011-09-26,227.557999,227.557999,227.557999,227.557999,227.557999,0
2011-09-27,228.873001,228.873001,228.873001,228.873001,228.873001,0
2011-09-28,222.001999,222.001999,222.001999,222.001999,222.001999,0
2011-09-29,227.794006,227.794006,227.794006,227.794006,227.794006,0
2011-09-30,220.223007,220.223007,220.223007,220.223007,220.223007,0
2011-10-03,210.238998,210.238998,210.238998,210.238998,210.238998,0
2011-10-04,218.643005,218.643005,218.643005,218.643005,218.643005,0
2011-10-05,220.914993,220.914993,220.914993,220.914993,220.914993,0
2011-10-06,227.735001,227.735001,227.735001,227.735001,227.735001,0
2011-10-07,219.794006,219.794006,219.794006,219.794006,219.794006,0
2011-10-10,230.802002,230.802002,230.802002,230.802002,230.802002,0
2011-10-11,230.412994,230.412994,230.412994,230.412994,230.412994,0
2011-10-12,235.908005,235.908005,235.908005,235.908005,235.908005,0
2011-10-13,231.307007,231.307007,231.307007,231.307007,231.307007,0
2011-10-14,234.686005,234.686005,234.686005,234.686005,234.686005,0
2011-10-17,227.240005,227.240005,227.240005,227.240005,227.240005,0
2011-10-18,237.832993,237.832993,237.832993,237.832993,237.832993,0
2011-10-19,233.841003,233.841003,233.841003,233.841003,233.841003,0
2011-10-20,237.550003,237.550003,237.550003,237.550003,237.550003,0
2011-10-21,243.264008,243.264008,243.264008,243.264008,243.264008,0
2011-10-24,248.828003,248.828003,248.828003,248.828003,248.828003,0
2011-10-25,241.324005,241.324005,241.324005,241.324005,241.324005,0
2011-10-26,245.505997,245.505997,245.505997,245.505997,245.505997,0
2011-10-27,259.635986,259.635986,259.635986,259.635986,259.635986,0
2011-10-28,258.962006,258.962006,258.962006,258.962006,258.962006,0
2011-10-31,250.190994,250.190994,250.190994,250.190994,250.190994,0
2011-11-01,239.020004,239.020004,239.020004,239.020004,239.020004,0
2011-11-02,245.731995,245.731995,245.731995,245.731995,245.731995,0
2011-11-03,250.201996,250.201996,250.201996,250.201996,250.201996,0
2011-11-04,247.268005,247.268005,247.268005,247.268005,247.268005,0
2011-11-07,248.459000,248.459000,248.459000,248.459000,248.459000,0
2011-11-08,252.841995,252.841995,252.841995,252.841995,252.841995,0
2011-11-09,240.018997,240.018997,240.018997,240.018997,240.018997,0
2011-11-10,241.240997,241.240997,241.240997,241.240997,241.240997,0
2011-11-11,246.600006,246.600006,246.600006,246.600006,246.600006,0
2011-11-14,241.710007,241.710007,241.710007,241.710007,241.710007,0
2011-11-15,243.074997,243.074997,243.074997,243.074997,243.074997,0
2011-11-16,237.526001,237.526001,237.526001,237.526001,237.526001,0
2011-11-17,232.947006,232.947006,232.947006,232.947006,232.947006,0
2011-11-18,234.080002,234.080002,234.080002,234.080002,234.080002,0
2011-11-21,228.393005,228.393005,228.393005,228.393005,228.393005,0
2011-11-22,226.578995,226.578995,226.578995,226.578995,226.578995,0
2011-11-23,220.197998,220.197998,220.197998,220.197998,220.197998,0
2011-11-25,221.072998,221.072998,221.072998,221.072998,221.072998,0
2011-11-28,227.494995,227.494995,227.494995,227.494995,227.494995,0
2011-11-29,226.201004,226.201004,226.201004,226.201004,226.201004,0
2011-11-30,240.102997,240.102997,240.102997,240.102997,240.102997,0
2011-12-01,238.059998,238.059998,238.059998,238.059998,238.059998,0
2011-12-02,240.848999,240.848999,240.848999,240.848999,240.848999,0
2011-12-05,245.223999,245.223999,245.223999,245.223999,245.223999,0
2011-12-06,244.938995,244.938995,244.938995,244.938995,244.938995,0
2011-12-07,247.632996,247.632996,247.632996,247.632996,247.632996,0
2011-12-08,239.272995,239.272995,239.272995,239.272995,239.272995,0
2011-12-09,244.669006,244.669006,244.669006,244.669006,244.669006,0
2011-12-12,239.029999,239.029999,239.029999,239.029999,239.029999,0
2011-12-13,235.794998,235.794998,235.794998,235.794998,235.794998,0
2011-12-14,235.044998,235.044998,235.044998,235.044998,235.044998,0
2011-12-15,235.595993,235.595993,235.595993,235.595993,235.595993,0
2011-12-16,237.112000,237.112000,237.112000,237.112000,237.112000,0
2011-12-19,232.289993,232.289993,232.289993,232.289993,232.289993,0
2011-12-20,240.766006,240.766006,240.766006,240.766006,240.766006,0
2011-12-21,242.123993,242.123993,242.123993,242.123993,242.123993,0
2011-12-22,246.334000,246.334000,246.334000,246.334000,246.334000,0
2011-12-23,248.098999,248.098999,248.098999,248.098999,248.098999,0
2011-12-27,246.886993,246.886993,246.886993,246.886993,246.886993,0
2011-12-28,243.011993,243.011993,243.011993,243.011993,243.011993,0
2011-12-29,246.742996,246.742996,246.742996,246.742996,246.742996,0
2011-12-30,245.115005,245.115005,245.115005,245.115005,245.115005,0
2012-01-03,250.718994,250.718994,250.718994,250.718994,250.718994,0
2012-01-04,249.119995,249.119995,249.119995,249.119995,249.119995,0
2012-01-05,252.317993,252.317993,252.317993,252.317993,252.317993,0
2012-01-06,251.001007,251.001007,251.001007,251.001007,251.001007,0
2012-01-09,252.100006,252.100006,252.100006,252.100006,252.100006,0
2012-01-10,256.447998,256.447998,256.447998,256.447998,256.447998,0
2012-01-11,258.360992,258.360992,258.360992,258.360992,258.360992,0
2012-01-12,259.279999,259.279999,259.279999,259.279999,259.279999,0
2012-01-13,257.498993,257.498993,257.498993,257.498993,257.498993,0
2012-01-17,256.097992,256.097992,256.097992,256.097992,256.097992,0
2012-01-18,259.824005,259.824005,259.824005,259.824005,259.824005,0
2012-01-19,261.703003,261.703003,261.703003,261.703003,261.703003,0
2012-01-20,263.269012,263.269012,263.269012,263.269012,263.269012,0
2012-01-23,263.776001,263.776001,263.776001,263.776001,263.776001,0
2012-01-24,263.588989,263.588989,263.588989,263.588989,263.588989,0
2012-01-25,264.480011,264.480011,264.480011,264.480011,264.480011,0
2012-01-26,262.623993,262.623993,262.623993,262.623993,262.623993,0
2012-01-27,263.377991,263.377991,263.377991,263.377991,263.377991,0
2012-01-30,260.983002,260.983002,260.983002,260.983002,260.983002,0
2012-01-31,262.102997,262.102997,262.102997,262.102997,262.102997,0
2012-02-01,266.403015,266.403015,266.403015,266.403015,266.403015,0
2012-02-02,267.963989,267.963989,267.963989,267.963989,267.963989,0
2012-02-03,274.462006,274.462006,274.462006,274.462006,274.462006,0
2012-02-06,273.226990,273.226990,273.226990,273.226990,273.226990,0
2012-02-07,273.093994,273.093994,273.093994,273.093994,273.093994,0
2012-02-08,274.677002,274.677002,274.677002,274.677002,274.677002,0
2012-02-09,274.063995,274.063995,274.063995,274.063995,274.063995,0
2012-02-10,271.605011,271.605011,271.605011,271.605011,271.605011,0
2012-02-13,274.001007,274.001007,274.001007,274.001007,274.001007,0
2012-02-14,271.509003,271.509003,271.509003,271.509003,271.509003,0
2012-02-15,270.091003,270.091003,270.091003,270.091003,270.091003,0
2012-02-16,273.949005,273.949005,273.949005,273.949005,273.949005,0
2012-02-17,275.401001,275.401001,275.401001,275.401001,275.401001,0
2012-02-21,274.815002,274.815002,274.815002,274.815002,274.815002,0
2012-02-22,271.778015,271.778015,271.778015,271.778015,271.778015,0
2012-02-23,274.470001,274.470001,274.470001,274.470001,274.470001,0
2012-02-24,273.679993,273.679993,273.679993,273.679993,273.679993,0
2012-02-27,275.587006,275.587006,275.587006,275.587006,275.587006,0
2012-02-28,275.855988,275.855988,275.855988,275.855988,275.855988,0
2012-02-29,274.666992,274.666992,274.666992,274.666992,274.666992,0
2012-03-01,277.645996,277.645996,277.645996,277.645996,277.645996,0
2012-03-02,276.252014,276.252014,276.252014,276.252014,276.252014,0
2012-03-05,275.626007,275.626007,275.626007,275.626007,275.626007,0
2012-03-06,269.346008,269.346008,269.346008,269.346008,269.346008,0
2012-03-07,272.558990,272.558990,272.558990,272.558990,272.558990,0
2012-03-08,274.989990,274.989990,274.989990,274.989990,274.989990,0
2012-03-09,277.114014,277.114014,277.114014,277.114014,277.114014,0
2012-03-12,276.537994,276.537994,276.537994,276.537994,276.537994,0
2012-03-13,286.153992,286.153992,286.153992,286.153992,286.153992,0
2012-03-14,285.989990,285.989990,285.989990,285.989990,285.989990,0
2012-03-15,290.487000,290.487000,290.487000,290.487000,290.487000,0
2012-03-16,291.092987,291.092987,291.092987,291.092987,291.092987,0
2012-03-19,292.873993,292.873993,292.873993,292.873993,292.873993,0
2012-03-20,293.261993,293.261993,293.261993,293.261993,293.261993,0
2012-03-21,292.036987,292.036987,292.036987,292.036987,292.036987,0
2012-03-22,288.326996,288.326996,288.326996,288.326996,288.326996,0
2012-03-23,290.799988,290.799988,290.799988,290.799988,290.799988,0
2012-03-26,295.269989,295.269989,295.269989,295.269989,295.269989,0
2012-03-27,292.782013,292.782013,292.782013,292.782013,292.782013,0
2012-03-28,293.497986,293.497986,293.497986,293.497986,293.497986,0
2012-03-29,290.876007,290.876007,290.876007,290.876007,290.876007,0
2012-03-30,292.053009,292.053009,292.053009,292.053009,292.053009,0
2012-04-02,294.362000,294.362000,294.362000,294.362000,294.362000,0
2012-04-03,293.029999,293.029999,293.029999,293.029999,293.029999,0
2012-04-04,288.596985,288.596985,288.596985,288.596985,288.596985,0
2012-04-05,288.153015,288.153015,288.153015,288.153015,288.153015,0
2012-04-09,283.899994,283.899994,283.899994,283.899994,283.899994,0
2012-04-10,277.884003,277.884003,277.884003,277.884003,277.884003,0
2012-04-11,282.098999,282.098999,282.098999,282.098999,282.098999,0
2012-04-12,287.256012,287.256012,287.256012,287.256012,287.256012,0
2012-04-13,281.237000,281.237000,281.237000,281.237000,281.237000,0
2012-04-16,283.462006,283.462006,283.462006,283.462006,283.462006,0
2012-04-17,287.278015,287.278015,287.278015,287.278015,287.278015,0
2012-04-18,284.951996,284.951996,284.951996,284.951996,284.951996,0
2012-04-19,284.067993,284.067993,284.067993,284.067993,284.067993,0
2012-04-20,283.416992,283.416992,283.416992,283.416992,283.416992,0
2012-04-23,280.946014,280.946014,280.946014,280.946014,280.946014,0
2012-04-24,283.912994,283.912994,283.912994,283.912994,283.912994,0
2012-04-25,287.002014,287.002014,287.002014,287.002014,287.002014,0
2012-04-26,289.390991,289.390991,289.390991,289.390991,289.390991,0
2012-04-27,289.576996,289.576996,289.576996,289.576996,289.576996,0
2012-04-30,287.854004,287.854004,287.854004,287.854004,287.854004,0
2012-05-01,290.651001,290.651001,290.651001,290.651001,290.651001,0
2012-05-02,288.296997,288.296997,288.296997,288.296997,288.296997,0
2012-05-03,285.774994,285.774994,285.774994,285.774994,285.774994,0
2012-05-04,281.682007,281.682007,281.682007,281.682007,281.682007,0
2012-05-07,283.204010,283.204010,283.204010,283.204010,283.204010,0
2012-05-08,281.648010,281.648010,281.648010,281.648010,281.648010,0
2012-05-09,278.789001,278.789001,278.789001,278.789001,278.789001,0
2012-05-10,280.213989,280.213989,280.213989,280.213989,280.213989,0
2012-05-11,277.631012,277.631012,277.631012,277.631012,277.631012,0
2012-05-14,272.395996,272.395996,272.395996,272.395996,272.395996,0
2012-05-15,271.059998,271.059998,271.059998,271.059998,271.059998,0
2012-05-16,267.550995,267.550995,267.550995,267.550995,267.550995,0
2012-05-17,261.713989,261.713989,261.713989,261.713989,261.713989,0
2012-05-18,258.858002,258.858002,258.858002,258.858002,258.858002,0
2012-05-21,261.967987,261.967987,261.967987,261.967987,261.967987,0
2012-05-22,263.791992,263.791992,263.791992,263.791992,263.791992,0
2012-05-23,264.872986,264.872986,264.872986,264.872986,264.872986,0
2012-05-24,265.481995,265.481995,265.481995,265.481995,265.481995,0
2012-05-25,264.450989,264.450989,264.450989,264.450989,264.450989,0
2012-05-29,267.917999,267.917999,267.917999,267.917999,267.917999,0
2012-05-30,262.098999,262.098999,262.098999,262.098999,262.098999,0
2012-05-31,263.539001,263.539001,263.539001,263.539001,263.539001,0
2012-06-01,254.225006,254.225006,254.225006,254.225006,254.225006,0
2012-06-04,252.223007,252.223007,252.223007,252.223007,252.223007,0
2012-06-05,256.194000,256.194000,256.194000,256.194000,256.194000,0
2012-06-06,263.295990,263.295990,263.295990,263.295990,263.295990,0
2012-06-07,262.584991,262.584991,262.584991,262.584991,262.584991,0
2012-06-08,265.523987,265.523987,265.523987,265.523987,265.523987,0
2012-06-11,260.665985,260.665985,260.665985,260.665985,260.665985,0
2012-06-12,264.574005,264.574005,264.574005,264.574005,264.574005,0
2012-06-13,263.049988,263.049988,263.049988,263.049988,263.049988,0
2012-06-14,266.377991,266.377991,266.377991,266.377991,266.377991,0
2012-06-15,269.636993,269.636993,269.636993,269.636993,269.636993,0
2012-06-18,268.819000,268.819000,268.819000,268.819000,268.819000,0
2012-06-19,272.834015,272.834015,272.834015,272.834015,272.834015,0
2012-06-20,273.450989,273.450989,273.450989,273.450989,273.450989,0
2012-06-21,267.454010,267.454010,267.454010,267.454010,267.454010,0
2012-06-22,270.024994,270.024994,270.024994,270.024994,270.024994,0
2012-06-25,264.903015,264.903015,264.903015,264.903015,264.903015,0
2012-06-26,266.420990,266.420990,266.420990,266.420990,266.420990,0
2012-06-27,269.279999,269.279999,269.279999,269.279999,269.279999,0
2012-06-28,269.131989,269.131989,269.131989,269.131989,269.131989,0
2012-06-29,275.834015,275.834015,275.834015,275.834015,275.834015,0
2012-07-02,277.782013,277.782013,277.782013,277.782013,277.782013,0
2012-07-03,279.085999,279.085999,279.085999,279.085999,279.085999,0
2012-07-05,275.825012,275.825012,275.825012,275.825012,275.825012,0
2012-07-06,274.059998,274.059998,274.059998,274.059998,274.059998,0
2012-07-09,273.127014,273.127014,273.127014,273.127014,273.127014,0
2012-07-10,270.925995,270.925995,270.925995,270.925995,270.925995,0
2012-07-11,272.368988,272.368988,272.368988,272.368988,272.368988,0
2012-07-12,270.467987,270.467987,270.467987,270.467987,270.467987,0
2012-07-13,277.083008,277.083008,277.083008,277.083008,277.083008,0
2012-07-16,276.686005,276.686005,276.686005,276.686005,276.686005,0
2012-07-17,278.677002,278.677002,278.677002,278.677002,278.677002,0
2012-07-18,277.179993,277.179993,277.179993,277.179993,277.179993,0
2012-07-19,274.877991,274.877991,274.877991,274.877991,274.877991,0
2012-07-20,271.248993,271.248993,271.248993,271.248993,271.248993,0
2012-07-23,269.175995,269.175995,269.175995,269.175995,269.175995,0
2012-07-24,267.981995,267.981995,267.981995,267.981995,267.981995,0
2012-07-25,268.786011,268.786011,268.786011,268.786011,268.786011,0
2012-07-26,272.593994,272.593994,272.593994,272.593994,272.593994,0
2012-07-27,277.656006,277.656006,277.656006,277.656006,277.656006,0
2012-07-30,277.117004,277.117004,277.117004,277.117004,277.117004,0
2012-07-31,275.989990,275.989990,275.989990,275.989990,275.989990,0
2012-08-01,274.437012,274.437012,274.437012,274.437012,274.437012,0
2012-08-02,272.450012,272.450012,272.450012,272.450012,272.450012,0
2012-08-03,278.492004,278.492004,278.492004,278.492004,278.492004,0
2012-08-06,278.661011,278.661011,278.661011,278.661011,278.661011,0
2012-08-07,279.790985,279.790985,279.790985,279.790985,279.790985,0
2012-08-08,279.651001,279.651001,279.651001,279.651001,279.651001,0
2012-08-09,279.359985,279.359985,279.359985,279.359985,279.359985,0
2012-08-10,279.550995,279.550995,279.550995,279.550995,279.550995,0
2012-08-13,279.463989,279.463989,279.463989,279.463989,279.463989,0
2012-08-14,279.511993,279.511993,279.511993,279.511993,279.511993,0
2012-08-15,280.420013,280.420013,280.420013,280.420013,280.420013,0
2012-08-16,282.109009,282.109009,282.109009,282.109009,282.109009,0
2012-08-17,282.816010,282.816010,282.816010,282.816010,282.816010,0
2012-08-20,283.403015,283.403015,283.403015,283.403015,283.403015,0
2012-08-21,283.901001,283.901001,283.901001,283.901001,283.901001,0
2012-08-22,283.367004,283.367004,283.367004,283.367004,283.367004,0
2012-08-23,280.975006,280.975006,280.975006,280.975006,280.975006,0
2012-08-24,282.552002,282.552002,282.552002,282.552002,282.552002,0
2012-08-27,282.476990,282.476990,282.476990,282.476990,282.476990,0
2012-08-28,282.403015,282.403015,282.403015,282.403015,282.403015,0
2012-08-29,283.144989,283.144989,283.144989,283.144989,283.144989,0
2012-08-30,281.615997,281.615997,281.615997,281.615997,281.615997,0
2012-08-31,283.118988,283.118988,283.118988,283.118988,283.118988,0
2012-09-04,284.036011,284.036011,284.036011,284.036011,284.036011,0
2012-09-05,283.657990,283.657990,283.657990,283.657990,283.657990,0
2012-09-06,289.747986,289.747986,289.747986,289.747986,289.747986,0
2012-09-07,292.319000,292.319000,292.319000,292.319000,292.319000,0
2012-09-10,290.062012,290.062012,290.062012,290.062012,290.062012,0
2012-09-11,292.378998,292.378998,292.378998,292.378998,292.378998,0
2012-09-12,293.812988,293.812988,293.812988,293.812988,293.812988,0
2012-09-13,300.252014,300.252014,300.252014,300.252014,300.252014,0
2012-09-14,302.648010,302.648010,302.648010,302.648010,302.648010,0
2012-09-17,299.576996,299.576996,299.576996,299.576996,299.576996,0
2012-09-18,298.252991,298.252991,298.252991,298.252991,298.252991,0
2012-09-19,297.923004,297.923004,297.923004,297.923004,297.923004,0
2012-09-20,296.091003,296.091003,296.091003,296.091003,296.091003,0
2012-09-21,295.493011,295.493011,295.493011,295.493011,295.493011,0
2012-09-24,295.363007,295.363007,295.363007,295.363007,295.363007,0
2012-09-25,291.205994,291.205994,291.205994,291.205994,291.205994,0
2012-09-26,289.127014,289.127014,289.127014,289.127014,289.127014,0
2012-09-27,291.822998,291.822998,291.822998,291.822998,291.822998,0
2012-09-28,290.868011,290.868011,290.868011,290.868011,290.868011,0
2012-10-01,291.967010,291.967010,291.967010,291.967010,291.967010,0
2012-10-02,292.664001,292.664001,292.664001,292.664001,292.664001,0
2012-10-03,294.919006,294.919006,294.919006,294.919006,294.919006,0
2012-10-04,298.523987,298.523987,298.523987,298.523987,298.523987,0
2012-10-05,298.783997,298.783997,298.783997,298.783997,298.783997,0
2012-10-08,298.221008,298.221008,298.221008,298.221008,298.221008,0
2012-10-09,295.868011,295.868011,295.868011,295.868011,295.868011,0
2012-10-10,296.010010,296.010010,296.010010,296.010010,296.010010,0
2012-10-11,297.528015,297.528015,297.528015,297.528015,297.528015,0
2012-10-12,293.822998,293.822998,293.822998,293.822998,293.822998,0
2012-10-15,296.803009,296.803009,296.803009,296.803009,296.803009,0
2012-10-16,298.662994,298.662994,298.662994,298.662994,298.662994,0
2012-10-17,301.902008,301.902008,301.902008,301.902008,301.902008,0
2012-10-18,302.338013,302.338013,302.338013,302.338013,302.338013,0
2012-10-19,298.712006,298.712006,298.712006,298.712006,298.712006,0
2012-10-22,298.511993,298.511993,298.511993,298.511993,298.511993,0
2012-10-23,294.110992,294.110992,294.110992,294.110992,294.110992,0
2012-10-24,294.112000,294.112000,294.112000,294.112000,294.112000,0
2012-10-25,294.695007,294.695007,294.695007,294.695007,294.695007,0
2012-10-26,293.049988,293.049988,293.049988,293.049988,293.049988,0
2012-10-31,294.502014,294.502014,294.502014,294.502014,294.502014,0
2012-11-01,298.152008,298.152008,298.152008,298.152008,298.152008,0
2012-11-02,296.191986,296.191986,296.191986,296.191986,296.191986,0
2012-11-05,295.636993,295.636993,295.636993,295.636993,295.636993,0
2012-11-06,298.804993,298.804993,298.804993,298.804993,298.804993,0
2012-11-07,289.608002,289.608002,289.608002,289.608002,289.608002,0
2012-11-08,287.285004,287.285004,287.285004,287.285004,287.285004,0
2012-11-09,287.846985,287.846985,287.846985,287.846985,287.846985,0
2012-11-12,287.938995,287.938995,287.938995,287.938995,287.938995,0
2012-11-13,286.059998,286.059998,286.059998,286.059998,286.059998,0
2012-11-14,280.920990,280.920990,280.920990,280.920990,280.920990,0
2012-11-15,281.466003,281.466003,281.466003,281.466003,281.466003,0
2012-11-16,283.583008,283.583008,283.583008,283.583008,283.583008,0
2012-11-19,288.579987,288.579987,288.579987,288.579987,288.579987,0
2012-11-20,290.020996,290.020996,290.020996,290.020996,290.020996,0
